cardID,username,condition,price,id,inCart,isSold
784,username245,Near Mint,$58.69 ,listing3922,0,0
784,username112,Near Mint,$62.50 ,listing3923,0,0
784,username58,Damaged,$33.19 ,listing3924,0,0
785,username24,Lightly Played,$86.56 ,listing3925,0,0
785,username8,Damaged,$66.08 ,listing3926,0,0
785,username213,Damaged,$45.53 ,listing3927,0,0
785,username155,Near Mint,$66.22 ,listing3928,0,0
785,username79,Lightly Played,$24.11 ,listing3929,0,0
786,username118,Heavily Played,$94.99 ,listing3930,0,0
786,username233,Heavily Played,$60.96 ,listing3931,0,0
786,username63,Moderately Played,$61.17 ,listing3932,0,0
786,username142,Damaged,$85.42 ,listing3933,0,0
786,username114,Lightly Played,$55.56 ,listing3934,0,0
787,username184,Lightly Played,$26.28 ,listing3935,0,0
787,username34,Moderately Played,$83.97 ,listing3936,0,0
787,username238,Moderately Played,$62.19 ,listing3937,0,0
787,username26,Damaged,$38.91 ,listing3938,0,0
787,username114,Damaged,$78.84 ,listing3939,0,0
788,username206,Damaged,$55.30 ,listing3940,0,0
788,username167,Near Mint,$87.93 ,listing3941,0,0
788,username77,Heavily Played,$47.40 ,listing3942,0,0
788,username128,Lightly Played,$42.08 ,listing3943,0,0
788,username229,Moderately Played,$40.29 ,listing3944,0,0
789,username84,Damaged,$19.63 ,listing3945,0,0
789,username43,Damaged,$89.33 ,listing3946,0,0
789,username245,Moderately Played,$94.69 ,listing3947,0,0
789,username104,Heavily Played,$16.63 ,listing3948,0,0
789,username9,Lightly Played,$60.03 ,listing3949,0,0
790,username224,Near Mint,$33.74 ,listing3950,0,0
790,username179,Damaged,$86.97 ,listing3951,0,0
790,username90,Near Mint,$32.05 ,listing3952,0,0
790,username57,Moderately Played,$63.35 ,listing3953,0,0
790,username203,Moderately Played,$39.25 ,listing3954,0,0
791,username199,Lightly Played,$72.05 ,listing3955,0,0
791,username232,Moderately Played,$2.71 ,listing3956,0,0
791,username136,Damaged,$23.83 ,listing3957,0,0
791,username162,Heavily Played,$51.99 ,listing3958,0,0
791,username239,Heavily Played,$44.78 ,listing3959,0,0
792,username203,Heavily Played,$84.62 ,listing3960,0,0
792,username108,Near Mint,$28.55 ,listing3961,0,0
792,username35,Damaged,$35.16 ,listing3962,0,0
792,username15,Heavily Played,$6.56 ,listing3963,0,0
792,username70,Moderately Played,$14.29 ,listing3964,0,0
793,username182,Heavily Played,$71.10 ,listing3965,0,0
793,username188,Damaged,$27.31 ,listing3966,0,0
793,username73,Moderately Played,$80.27 ,listing3967,0,0
793,username210,Damaged,$59.71 ,listing3968,0,0
793,username138,Heavily Played,$8.31 ,listing3969,0,0
794,username4,Moderately Played,$78.09 ,listing3970,0,0
794,username161,Heavily Played,$54.63 ,listing3971,0,0
794,username87,Moderately Played,$54.52 ,listing3972,0,0
794,username44,Lightly Played,$73.57 ,listing3973,0,0
794,username155,Damaged,$63.49 ,listing3974,0,0
795,username2,Lightly Played,$74.45 ,listing3975,0,0
795,username156,Damaged,$78.10 ,listing3976,0,0
795,username177,Heavily Played,$76.78 ,listing3977,0,0
795,username243,Near Mint,$72.61 ,listing3978,0,0
795,username228,Moderately Played,$65.42 ,listing3979,0,0
796,username65,Heavily Played,$42.30 ,listing3980,0,0
796,username79,Lightly Played,$28.41 ,listing3981,0,0
796,username85,Lightly Played,$22.91 ,listing3982,0,0
796,username54,Lightly Played,$41.51 ,listing3983,0,0
796,username134,Damaged,$99.18 ,listing3984,0,0
797,username64,Damaged,$48.40 ,listing3985,0,0
797,username135,Moderately Played,$83.10 ,listing3986,0,0
797,username146,Lightly Played,$88.42 ,listing3987,0,0
797,username173,Lightly Played,$14.87 ,listing3988,0,0
797,username159,Damaged,$81.14 ,listing3989,0,0
798,username150,Heavily Played,$88.63 ,listing3990,0,0
798,username58,Lightly Played,$18.01 ,listing3991,0,0
798,username235,Near Mint,$25.79 ,listing3992,0,0
798,username143,Near Mint,$65.79 ,listing3993,0,0
798,username190,Heavily Played,$58.56 ,listing3994,0,0
799,username191,Heavily Played,$69.96 ,listing3995,0,0
799,username166,Lightly Played,$92.45 ,listing3996,0,0
799,username0,Near Mint,$55.73 ,listing3997,0,0
799,username191,Moderately Played,$48.70 ,listing3998,0,0
799,username45,Heavily Played,$53.23 ,listing3999,0,0
800,username25,Damaged,$73.17 ,listing4000,0,0
800,username183,Lightly Played,$45.93 ,listing4001,0,0
800,username20,Moderately Played,$10.14 ,listing4002,0,0
800,username249,Near Mint,$10.45 ,listing4003,0,0
800,username143,Moderately Played,$76.67 ,listing4004,0,0
801,username23,Damaged,$66.71 ,listing4005,0,0
801,username79,Heavily Played,$86.11 ,listing4006,0,0
801,username65,Heavily Played,$61.98 ,listing4007,0,0
801,username232,Lightly Played,$10.27 ,listing4008,0,0
801,username96,Near Mint,$29.81 ,listing4009,0,0
802,username136,Heavily Played,$67.31 ,listing4010,0,0
802,username144,Near Mint,$75.70 ,listing4011,0,0
802,username91,Near Mint,$77.55 ,listing4012,0,0
802,username197,Moderately Played,$29.13 ,listing4013,0,0
802,username9,Near Mint,$33.78 ,listing4014,0,0
803,username140,Heavily Played,$79.41 ,listing4015,0,0
803,username20,Lightly Played,$29.73 ,listing4016,0,0
803,username213,Moderately Played,$8.24 ,listing4017,0,0
803,username108,Heavily Played,$72.22 ,listing4018,0,0
803,username68,Moderately Played,$25.32 ,listing4019,0,0
804,username193,Near Mint,$53.73 ,listing4020,0,0
804,username60,Damaged,$4.54 ,listing4021,0,0
804,username36,Near Mint,$14.83 ,listing4022,0,0
804,username45,Near Mint,$83.49 ,listing4023,0,0
804,username130,Near Mint,$20.19 ,listing4024,0,0
805,username99,Lightly Played,$64.61 ,listing4025,0,0
805,username247,Heavily Played,$41 ,listing4026,0,0
805,username96,Damaged,$68.02 ,listing4027,0,0
805,username68,Lightly Played,$31.44 ,listing4028,0,0
805,username105,Heavily Played,$52.06 ,listing4029,0,0
806,username165,Moderately Played,$5.95 ,listing4030,0,0
806,username76,Lightly Played,$44.84 ,listing4031,0,0
806,username90,Near Mint,$69.73 ,listing4032,0,0
806,username65,Near Mint,$62.23 ,listing4033,0,0
806,username157,Near Mint,$15.86 ,listing4034,0,0
807,username167,Damaged,$94.84 ,listing4035,0,0
807,username10,Near Mint,$95.16 ,listing4036,0,0
807,username99,Moderately Played,$33.75 ,listing4037,0,0
807,username52,Damaged,$86.15 ,listing4038,0,0
807,username74,Heavily Played,$15.55 ,listing4039,0,0
808,username23,Lightly Played,$51.87 ,listing4040,0,0
808,username69,Heavily Played,$82.12 ,listing4041,0,0
808,username30,Damaged,$32.54 ,listing4042,0,0
808,username239,Lightly Played,$3.74 ,listing4043,0,0
808,username52,Damaged,$64.63 ,listing4044,0,0
809,username85,Near Mint,$35.08 ,listing4045,0,0
809,username44,Lightly Played,$89 ,listing4046,0,0
809,username54,Heavily Played,$98.92 ,listing4047,0,0
809,username145,Near Mint,$47.07 ,listing4048,0,0
809,username40,Lightly Played,$44.69 ,listing4049,0,0
810,username124,Moderately Played,$77.60 ,listing4050,0,0
810,username110,Moderately Played,$32.54 ,listing4051,0,0
810,username96,Lightly Played,$94.97 ,listing4052,0,0
810,username104,Lightly Played,$31.97 ,listing4053,0,0
810,username104,Lightly Played,$32.44 ,listing4054,0,0
811,username120,Moderately Played,$49.03 ,listing4055,0,0
811,username235,Near Mint,$21.03 ,listing4056,0,0
811,username17,Lightly Played,$1.23 ,listing4057,0,0
811,username139,Heavily Played,$89.49 ,listing4058,0,0
811,username214,Lightly Played,$89.44 ,listing4059,0,0
812,username217,Moderately Played,$34.77 ,listing4060,0,0
812,username133,Near Mint,$13.53 ,listing4061,0,0
812,username143,Moderately Played,$7.06 ,listing4062,0,0
812,username221,Moderately Played,$83.74 ,listing4063,0,0
812,username173,Moderately Played,$91.15 ,listing4064,0,0
813,username119,Near Mint,$2.53 ,listing4065,0,0
813,username82,Lightly Played,$62.71 ,listing4066,0,0
813,username52,Near Mint,$81.36 ,listing4067,0,0
813,username121,Damaged,$78.41 ,listing4068,0,0
813,username173,Damaged,$80.86 ,listing4069,0,0
814,username119,Damaged,$66.37 ,listing4070,0,0
814,username233,Damaged,$41.10 ,listing4071,0,0
814,username95,Near Mint,$7.86 ,listing4072,0,0
814,username89,Near Mint,$72.71 ,listing4073,0,0
814,username25,Near Mint,$1.16 ,listing4074,0,0
815,username16,Damaged,$70.85 ,listing4075,0,0
815,username235,Damaged,$26.80 ,listing4076,0,0
815,username174,Damaged,$13.07 ,listing4077,0,0
815,username25,Damaged,$53.73 ,listing4078,0,0
815,username16,Near Mint,$67.17 ,listing4079,0,0
816,username26,Moderately Played,$84.15 ,listing4080,0,0
816,username167,Damaged,$36.62 ,listing4081,0,0
816,username9,Damaged,$86.84 ,listing4082,0,0
816,username141,Moderately Played,$90.86 ,listing4083,0,0
816,username23,Damaged,$30.45 ,listing4084,0,0
817,username204,Near Mint,$9.55 ,listing4085,0,0
817,username171,Near Mint,$71.23 ,listing4086,0,0
817,username163,Lightly Played,$27.87 ,listing4087,0,0
817,username142,Damaged,$72.08 ,listing4088,0,0
817,username26,Damaged,$3.76 ,listing4089,0,0
818,username74,Near Mint,$45.93 ,listing4090,0,0
818,username208,Heavily Played,$4.30 ,listing4091,0,0
818,username77,Near Mint,$48.65 ,listing4092,0,0
818,username158,Heavily Played,$19.55 ,listing4093,0,0
818,username212,Lightly Played,$61.56 ,listing4094,0,0
819,username93,Heavily Played,$79.50 ,listing4095,0,0
819,username151,Lightly Played,$8.83 ,listing4096,0,0
819,username201,Damaged,$51 ,listing4097,0,0
819,username188,Near Mint,$33.70 ,listing4098,0,0
819,username6,Moderately Played,$74.01 ,listing4099,0,0
820,username187,Near Mint,$0.14 ,listing4100,0,0
820,username46,Near Mint,$67.89 ,listing4101,0,0
820,username8,Heavily Played,$61.62 ,listing4102,0,0
820,username140,Lightly Played,$85.72 ,listing4103,0,0
820,username98,Near Mint,$92.20 ,listing4104,0,0
821,username122,Moderately Played,$75.45 ,listing4105,0,0
821,username103,Damaged,$51.53 ,listing4106,0,0
821,username10,Damaged,$35.49 ,listing4107,0,0
821,username93,Lightly Played,$47.30 ,listing4108,0,0
821,username151,Near Mint,$5.29 ,listing4109,0,0
822,username225,Moderately Played,$93.47 ,listing4110,0,0
822,username127,Lightly Played,$58.27 ,listing4111,0,0
822,username51,Damaged,$59.38 ,listing4112,0,0
822,username99,Moderately Played,$66.69 ,listing4113,0,0
822,username209,Near Mint,$82.69 ,listing4114,0,0
823,username161,Moderately Played,$64.82 ,listing4115,0,0
823,username148,Damaged,$8.01 ,listing4116,0,0
823,username1,Moderately Played,$66 ,listing4117,0,0
823,username245,Damaged,$96.89 ,listing4118,0,0
823,username158,Moderately Played,$85.26 ,listing4119,0,0
824,username68,Moderately Played,$10.95 ,listing4120,0,0
824,username158,Near Mint,$5.83 ,listing4121,0,0
824,username122,Moderately Played,$71.76 ,listing4122,0,0
824,username135,Heavily Played,$23.66 ,listing4123,0,0
824,username43,Lightly Played,$39.64 ,listing4124,0,0
825,username50,Moderately Played,$65.65 ,listing4125,0,0
825,username185,Moderately Played,$56.01 ,listing4126,0,0
825,username231,Near Mint,$37.63 ,listing4127,0,0
825,username28,Lightly Played,$78.85 ,listing4128,0,0
825,username226,Near Mint,$83.23 ,listing4129,0,0
826,username147,Damaged,$75.91 ,listing4130,0,0
826,username130,Damaged,$39.76 ,listing4131,0,0
826,username135,Heavily Played,$74.57 ,listing4132,0,0
826,username125,Near Mint,$43.39 ,listing4133,0,0
826,username107,Heavily Played,$84.08 ,listing4134,0,0
827,username45,Damaged,$72.11 ,listing4135,0,0
827,username111,Lightly Played,$99.24 ,listing4136,0,0
827,username247,Near Mint,$15.04 ,listing4137,0,0
827,username8,Near Mint,$3.29 ,listing4138,0,0
827,username57,Lightly Played,$41.28 ,listing4139,0,0
828,username78,Lightly Played,$87.70 ,listing4140,0,0
828,username180,Moderately Played,$97.40 ,listing4141,0,0
828,username199,Lightly Played,$59.59 ,listing4142,0,0
828,username79,Damaged,$47.38 ,listing4143,0,0
828,username68,Near Mint,$30.92 ,listing4144,0,0
829,username187,Heavily Played,$7.86 ,listing4145,0,0
829,username33,Heavily Played,$34.68 ,listing4146,0,0
829,username8,Lightly Played,$77.93 ,listing4147,0,0
829,username242,Lightly Played,$39.10 ,listing4148,0,0
829,username155,Moderately Played,$56.87 ,listing4149,0,0
830,username72,Moderately Played,$99.91 ,listing4150,0,0
830,username89,Moderately Played,$66.72 ,listing4151,0,0
830,username105,Moderately Played,$11.49 ,listing4152,0,0
830,username229,Damaged,$62.03 ,listing4153,0,0
830,username61,Lightly Played,$71.30 ,listing4154,0,0
831,username214,Damaged,$56.65 ,listing4155,0,0
831,username30,Near Mint,$66.62 ,listing4156,0,0
831,username142,Heavily Played,$78.75 ,listing4157,0,0
831,username102,Damaged,$15.82 ,listing4158,0,0
831,username64,Damaged,$8.29 ,listing4159,0,0
832,username46,Near Mint,$7.56 ,listing4160,0,0
832,username141,Heavily Played,$34 ,listing4161,0,0
832,username182,Near Mint,$83.31 ,listing4162,0,0
832,username16,Heavily Played,$18.74 ,listing4163,0,0
832,username202,Lightly Played,$65.78 ,listing4164,0,0
833,username190,Near Mint,$27.74 ,listing4165,0,0
833,username146,Heavily Played,$64.44 ,listing4166,0,0
833,username146,Moderately Played,$59.34 ,listing4167,0,0
833,username183,Damaged,$49.79 ,listing4168,0,0
833,username149,Heavily Played,$60.38 ,listing4169,0,0
834,username75,Moderately Played,$76.11 ,listing4170,0,0
834,username64,Lightly Played,$55.69 ,listing4171,0,0
834,username32,Lightly Played,$0.18 ,listing4172,0,0
834,username107,Lightly Played,$80.09 ,listing4173,0,0
834,username40,Lightly Played,$85.05 ,listing4174,0,0
835,username13,Heavily Played,$5.19 ,listing4175,0,0
835,username193,Near Mint,$16.12 ,listing4176,0,0
835,username126,Moderately Played,$85.66 ,listing4177,0,0
835,username229,Near Mint,$35.60 ,listing4178,0,0
835,username167,Lightly Played,$23.85 ,listing4179,0,0
836,username149,Near Mint,$12 ,listing4180,0,0
836,username162,Lightly Played,$13.13 ,listing4181,0,0
836,username41,Lightly Played,$58.27 ,listing4182,0,0
836,username24,Heavily Played,$6.94 ,listing4183,0,0
836,username195,Damaged,$62.58 ,listing4184,0,0
837,username148,Moderately Played,$58.91 ,listing4185,0,0
837,username198,Near Mint,$37.24 ,listing4186,0,0
837,username187,Lightly Played,$70.74 ,listing4187,0,0
837,username113,Near Mint,$66.79 ,listing4188,0,0
837,username32,Near Mint,$33.49 ,listing4189,0,0
838,username22,Heavily Played,$68.68 ,listing4190,0,0
838,username239,Heavily Played,$96.20 ,listing4191,0,0
838,username217,Moderately Played,$89.57 ,listing4192,0,0
838,username8,Near Mint,$88.40 ,listing4193,0,0
838,username104,Heavily Played,$71.85 ,listing4194,0,0
839,username160,Near Mint,$23.51 ,listing4195,0,0
839,username172,Moderately Played,$81.01 ,listing4196,0,0
839,username155,Near Mint,$72.86 ,listing4197,0,0
839,username93,Damaged,$57.32 ,listing4198,0,0
839,username166,Damaged,$14.73 ,listing4199,0,0
840,username144,Heavily Played,$5.68 ,listing4200,0,0
840,username213,Damaged,$58.58 ,listing4201,0,0
840,username209,Moderately Played,$12.38 ,listing4202,0,0
840,username131,Heavily Played,$65.43 ,listing4203,0,0
840,username124,Moderately Played,$6.89 ,listing4204,0,0
841,username47,Lightly Played,$93.20 ,listing4205,0,0
841,username192,Near Mint,$50.34 ,listing4206,0,0
841,username164,Moderately Played,$87.14 ,listing4207,0,0
841,username7,Near Mint,$33.75 ,listing4208,0,0
841,username224,Heavily Played,$43.20 ,listing4209,0,0
842,username73,Lightly Played,$33.10 ,listing4210,0,0
842,username160,Moderately Played,$28.72 ,listing4211,0,0
842,username143,Heavily Played,$40.95 ,listing4212,0,0
842,username183,Lightly Played,$15.50 ,listing4213,0,0
842,username234,Lightly Played,$56.62 ,listing4214,0,0
843,username68,Lightly Played,$41.70 ,listing4215,0,0
843,username80,Near Mint,$95.71 ,listing4216,0,0
843,username152,Damaged,$36.27 ,listing4217,0,0
843,username8,Moderately Played,$28.15 ,listing4218,0,0
843,username30,Near Mint,$42.96 ,listing4219,0,0
844,username19,Damaged,$10.04 ,listing4220,0,0
844,username3,Lightly Played,$41.22 ,listing4221,0,0
844,username248,Damaged,$45.61 ,listing4222,0,0
844,username61,Lightly Played,$10.78 ,listing4223,0,0
844,username146,Near Mint,$11.11 ,listing4224,0,0
845,username180,Lightly Played,$18.17 ,listing4225,0,0
845,username62,Heavily Played,$6.80 ,listing4226,0,0
845,username17,Near Mint,$87.24 ,listing4227,0,0
845,username30,Moderately Played,$42.38 ,listing4228,0,0
845,username177,Near Mint,$39.94 ,listing4229,0,0
846,username224,Near Mint,$92.79 ,listing4230,0,0
846,username248,Heavily Played,$68.53 ,listing4231,0,0
846,username246,Heavily Played,$71.05 ,listing4232,0,0
846,username11,Lightly Played,$40.17 ,listing4233,0,0
846,username20,Heavily Played,$2.20 ,listing4234,0,0
847,username132,Damaged,$78.02 ,listing4235,0,0
847,username189,Moderately Played,$64.64 ,listing4236,0,0
847,username15,Heavily Played,$52.33 ,listing4237,0,0
847,username33,Heavily Played,$90.27 ,listing4238,0,0
847,username141,Moderately Played,$43.90 ,listing4239,0,0
848,username172,Heavily Played,$41.74 ,listing4240,0,0
848,username169,Near Mint,$5.93 ,listing4241,0,0
848,username121,Damaged,$26.87 ,listing4242,0,0
848,username158,Damaged,$38.36 ,listing4243,0,0
848,username23,Near Mint,$24.05 ,listing4244,0,0
849,username81,Damaged,$52.74 ,listing4245,0,0
849,username136,Moderately Played,$32.39 ,listing4246,0,0
849,username242,Heavily Played,$16.15 ,listing4247,0,0
849,username31,Lightly Played,$92.90 ,listing4248,0,0
849,username33,Moderately Played,$65.45 ,listing4249,0,0
850,username29,Lightly Played,$49.60 ,listing4250,0,0
850,username88,Heavily Played,$17.92 ,listing4251,0,0
850,username135,Near Mint,$48.47 ,listing4252,0,0
850,username177,Lightly Played,$83.80 ,listing4253,0,0
850,username108,Damaged,$89.79 ,listing4254,0,0
851,username35,Damaged,$96.16 ,listing4255,0,0
851,username106,Heavily Played,$4.47 ,listing4256,0,0
851,username42,Heavily Played,$13.54 ,listing4257,0,0
851,username127,Lightly Played,$17.97 ,listing4258,0,0
851,username236,Heavily Played,$58.70 ,listing4259,0,0
852,username44,Moderately Played,$65.80 ,listing4260,0,0
852,username196,Damaged,$83.62 ,listing4261,0,0
852,username200,Lightly Played,$85.80 ,listing4262,0,0
852,username245,Near Mint,$1.89 ,listing4263,0,0
852,username34,Heavily Played,$65.95 ,listing4264,0,0
853,username19,Lightly Played,$16.38 ,listing4265,0,0
853,username106,Damaged,$11.27 ,listing4266,0,0
853,username41,Near Mint,$83.37 ,listing4267,0,0
853,username70,Damaged,$8.70 ,listing4268,0,0
853,username238,Heavily Played,$84.60 ,listing4269,0,0
854,username76,Moderately Played,$25.57 ,listing4270,0,0
854,username85,Lightly Played,$73.75 ,listing4271,0,0
854,username162,Lightly Played,$89.85 ,listing4272,0,0
854,username37,Near Mint,$64.77 ,listing4273,0,0
854,username7,Lightly Played,$44.28 ,listing4274,0,0
855,username214,Heavily Played,$62.90 ,listing4275,0,0
855,username123,Near Mint,$47.41 ,listing4276,0,0
855,username35,Near Mint,$11.94 ,listing4277,0,0
855,username41,Near Mint,$26.94 ,listing4278,0,0
855,username10,Lightly Played,$37.37 ,listing4279,0,0
856,username238,Lightly Played,$21.30 ,listing4280,0,0
856,username55,Near Mint,$68.80 ,listing4281,0,0
856,username151,Lightly Played,$54.60 ,listing4282,0,0
856,username163,Near Mint,$89.80 ,listing4283,0,0
856,username54,Heavily Played,$92.15 ,listing4284,0,0
857,username22,Heavily Played,$49.63 ,listing4285,0,0
857,username196,Damaged,$92.56 ,listing4286,0,0
857,username199,Lightly Played,$58.86 ,listing4287,0,0
857,username21,Damaged,$69.77 ,listing4288,0,0
857,username186,Near Mint,$74.90 ,listing4289,0,0
858,username192,Damaged,$54.32 ,listing4290,0,0
858,username19,Lightly Played,$27.10 ,listing4291,0,0
858,username90,Lightly Played,$96.28 ,listing4292,0,0
858,username220,Damaged,$81.32 ,listing4293,0,0
858,username204,Near Mint,$41.22 ,listing4294,0,0
859,username217,Damaged,$28.12 ,listing4295,0,0
859,username241,Heavily Played,$65.09 ,listing4296,0,0
859,username18,Near Mint,$96.46 ,listing4297,0,0
859,username32,Lightly Played,$54.44 ,listing4298,0,0
859,username116,Heavily Played,$76.64 ,listing4299,0,0
860,username81,Moderately Played,$86.39 ,listing4300,0,0
860,username13,Heavily Played,$85.83 ,listing4301,0,0
860,username233,Lightly Played,$7.38 ,listing4302,0,0
860,username168,Damaged,$65.16 ,listing4303,0,0
860,username113,Lightly Played,$14.26 ,listing4304,0,0
861,username29,Near Mint,$45.02 ,listing4305,0,0
861,username110,Moderately Played,$22.88 ,listing4306,0,0
861,username140,Near Mint,$86.73 ,listing4307,0,0
861,username94,Near Mint,$14.30 ,listing4308,0,0
861,username185,Moderately Played,$6.52 ,listing4309,0,0
862,username30,Lightly Played,$32.02 ,listing4310,0,0
862,username6,Damaged,$90.52 ,listing4311,0,0
862,username69,Near Mint,$99.39 ,listing4312,0,0
862,username61,Lightly Played,$32.01 ,listing4313,0,0
862,username146,Moderately Played,$10.45 ,listing4314,0,0
863,username177,Near Mint,$50.66 ,listing4315,0,0
863,username166,Lightly Played,$40.46 ,listing4316,0,0
863,username98,Near Mint,$45.29 ,listing4317,0,0
863,username240,Near Mint,$8.25 ,listing4318,0,0
863,username222,Moderately Played,$13.15 ,listing4319,0,0
864,username64,Heavily Played,$19.63 ,listing4320,0,0
864,username198,Damaged,$72.45 ,listing4321,0,0
864,username83,Moderately Played,$45.77 ,listing4322,0,0
864,username214,Heavily Played,$72.17 ,listing4323,0,0
864,username124,Lightly Played,$26.32 ,listing4324,0,0
865,username133,Heavily Played,$92.18 ,listing4325,0,0
865,username153,Heavily Played,$27.78 ,listing4326,0,0
865,username166,Near Mint,$29.20 ,listing4327,0,0
865,username215,Damaged,$48.14 ,listing4328,0,0
865,username101,Heavily Played,$63.55 ,listing4329,0,0
866,username145,Near Mint,$20.18 ,listing4330,0,0
866,username26,Moderately Played,$20.66 ,listing4331,0,0
866,username22,Lightly Played,$67.90 ,listing4332,0,0
866,username188,Heavily Played,$74.54 ,listing4333,0,0
866,username49,Moderately Played,$89.45 ,listing4334,0,0
867,username123,Heavily Played,$13.88 ,listing4335,0,0
867,username154,Moderately Played,$54.22 ,listing4336,0,0
867,username110,Lightly Played,$4.17 ,listing4337,0,0
867,username239,Near Mint,$61.91 ,listing4338,0,0
867,username131,Near Mint,$2.85 ,listing4339,0,0
868,username229,Moderately Played,$24.11 ,listing4340,0,0
868,username198,Moderately Played,$48.82 ,listing4341,0,0
868,username110,Heavily Played,$36.23 ,listing4342,0,0
868,username228,Heavily Played,$86.91 ,listing4343,0,0
868,username19,Heavily Played,$13.47 ,listing4344,0,0
869,username35,Lightly Played,$50.24 ,listing4345,0,0
869,username237,Heavily Played,$82.19 ,listing4346,0,0
869,username228,Heavily Played,$17.53 ,listing4347,0,0
869,username67,Heavily Played,$98.21 ,listing4348,0,0
869,username203,Lightly Played,$68.51 ,listing4349,0,0
870,username167,Moderately Played,$31.25 ,listing4350,0,0
870,username210,Near Mint,$68.06 ,listing4351,0,0
870,username203,Heavily Played,$30.85 ,listing4352,0,0
870,username214,Moderately Played,$20.48 ,listing4353,0,0
870,username82,Near Mint,$76.57 ,listing4354,0,0
871,username53,Heavily Played,$47.93 ,listing4355,0,0
871,username155,Lightly Played,$1.90 ,listing4356,0,0
871,username220,Heavily Played,$22.99 ,listing4357,0,0
871,username27,Near Mint,$17.38 ,listing4358,0,0
871,username177,Near Mint,$95.93 ,listing4359,0,0
872,username120,Moderately Played,$95.41 ,listing4360,0,0
872,username61,Lightly Played,$35.83 ,listing4361,0,0
872,username91,Heavily Played,$60.46 ,listing4362,0,0
872,username206,Near Mint,$62.66 ,listing4363,0,0
872,username245,Damaged,$97.55 ,listing4364,0,0
873,username183,Damaged,$32.66 ,listing4365,0,0
873,username32,Lightly Played,$15.49 ,listing4366,0,0
873,username19,Damaged,$40.47 ,listing4367,0,0
873,username122,Moderately Played,$67.81 ,listing4368,0,0
873,username197,Moderately Played,$11.16 ,listing4369,0,0
874,username89,Near Mint,$87.45 ,listing4370,0,0
874,username113,Heavily Played,$52.52 ,listing4371,0,0
874,username59,Moderately Played,$0.66 ,listing4372,0,0
874,username137,Damaged,$2.11 ,listing4373,0,0
874,username197,Damaged,$24.33 ,listing4374,0,0
875,username3,Moderately Played,$89.65 ,listing4375,0,0
875,username196,Moderately Played,$54.81 ,listing4376,0,0
875,username211,Damaged,$67.03 ,listing4377,0,0
875,username55,Heavily Played,$45.74 ,listing4378,0,0
875,username118,Damaged,$76.65 ,listing4379,0,0
876,username164,Damaged,$43.46 ,listing4380,0,0
876,username8,Damaged,$41.38 ,listing4381,0,0
876,username144,Heavily Played,$49.31 ,listing4382,0,0
876,username64,Heavily Played,$19.28 ,listing4383,0,0
876,username61,Near Mint,$38.49 ,listing4384,0,0
877,username60,Damaged,$38.39 ,listing4385,0,0
877,username152,Damaged,$76.24 ,listing4386,0,0
877,username229,Lightly Played,$55.75 ,listing4387,0,0
877,username182,Lightly Played,$1.34 ,listing4388,0,0
877,username233,Heavily Played,$96.58 ,listing4389,0,0
878,username69,Near Mint,$39.47 ,listing4390,0,0
878,username5,Moderately Played,$11 ,listing4391,0,0
878,username195,Damaged,$24.37 ,listing4392,0,0
878,username198,Near Mint,$58.67 ,listing4393,0,0
878,username112,Lightly Played,$48.64 ,listing4394,0,0
879,username133,Near Mint,$47.68 ,listing4395,0,0
879,username180,Lightly Played,$16.18 ,listing4396,0,0
879,username119,Damaged,$93.03 ,listing4397,0,0
879,username46,Damaged,$87.36 ,listing4398,0,0
879,username116,Moderately Played,$69.66 ,listing4399,0,0
880,username127,Near Mint,$41.58 ,listing4400,0,0
880,username90,Damaged,$45.27 ,listing4401,0,0
880,username173,Moderately Played,$9.37 ,listing4402,0,0
880,username246,Lightly Played,$61.23 ,listing4403,0,0
880,username66,Heavily Played,$6.98 ,listing4404,0,0
881,username4,Near Mint,$32.69 ,listing4405,0,0
881,username203,Heavily Played,$33.47 ,listing4406,0,0
881,username137,Moderately Played,$59.72 ,listing4407,0,0
881,username115,Heavily Played,$18.90 ,listing4408,0,0
881,username226,Moderately Played,$19.30 ,listing4409,0,0
882,username33,Near Mint,$21.21 ,listing4410,0,0
882,username133,Heavily Played,$3.34 ,listing4411,0,0
882,username57,Moderately Played,$26.41 ,listing4412,0,0
882,username141,Moderately Played,$46.57 ,listing4413,0,0
882,username170,Damaged,$61.57 ,listing4414,0,0
883,username110,Moderately Played,$33.25 ,listing4415,0,0
883,username57,Near Mint,$76.74 ,listing4416,0,0
883,username198,Damaged,$54.87 ,listing4417,0,0
883,username229,Heavily Played,$71.19 ,listing4418,0,0
883,username211,Near Mint,$49.11 ,listing4419,0,0
884,username181,Moderately Played,$85.23 ,listing4420,0,0
884,username76,Heavily Played,$23.70 ,listing4421,0,0
884,username235,Damaged,$36.60 ,listing4422,0,0
884,username141,Moderately Played,$0.71 ,listing4423,0,0
884,username242,Lightly Played,$11.26 ,listing4424,0,0
885,username121,Damaged,$47.48 ,listing4425,0,0
885,username223,Near Mint,$80.41 ,listing4426,0,0
885,username144,Near Mint,$29.89 ,listing4427,0,0
885,username61,Near Mint,$73.98 ,listing4428,0,0
885,username139,Heavily Played,$86.68 ,listing4429,0,0
886,username121,Near Mint,$83.40 ,listing4430,0,0
886,username110,Heavily Played,$39.25 ,listing4431,0,0
